--------- beginning of main
01-05 17:54:03.420   245   245 I auditd  : type=1403 audit(0.0:2): policy loaded auid=4294967295 ses=4294967295
01-05 17:54:22.833   474   754 W BatteryNotifier: batterystats service unavailable!
01-05 17:54:22.833   474   754 D AudioFlinger_Threads: thread 0xe799f540 type 0 TID 754 going to sleep
01-05 17:54:22.839   588   588 I Flashless: 2639:create_fsm_rf_image_from_temp_file(): Request calibration from /data/flashless/fsm_rf_temp.img to /data/nvram/md_via/fsm_rf.img.
01-05 17:54:22.854  1014  1014 D BatteryStatsImpl: Reading daily items from /data/system/batterystats-daily.xml
01-05 17:54:22.860   588   588 I Flashless: 2903:session_cbp_image_upload(): Image upload into /data/flashless/fsm_rf_temp.img ok
01-05 17:54:22.860   588   588 I Flashless: 2904:session_cbp_image_upload(): --- End session image upload --- [0.098612]
01-05 17:54:22.860   588   588 I Flashless: 2702:session_cbp_image_upload(): Start session image upload.
01-05 17:54:22.929   588   588 I Flashless: 2903:session_cbp_image_upload(): Image upload into /data/flashless/fsm_cust_0.img ok
01-05 17:54:22.929   588   588 I Flashless: 2904:session_cbp_image_upload(): --- End session image upload --- [0.068297]
01-05 17:54:22.929   588   588 I Flashless: 2702:session_cbp_image_upload(): Start session image upload.
01-05 17:54:22.973   588   588 I Flashless: 2903:session_cbp_image_upload(): Image upload into /data/flashless/fsm_rw_0.img ok
01-05 17:54:22.973   588   588 I Flashless: 2904:session_cbp_image_upload(): --- End session image upload --- [0.043366]
01-05 17:54:23.049   280   299 I BufferQueueProducer: [BootAnimation](this:0x7ced73b800,id:1,api:1,p:323,c:280) queueBuffer: fps=11.96 dur=1003.60 max=85.63 min=82.25
01-05 17:54:23.067  1014  1014 W ProcessCpuTracker: Skipping unknown process pid 1067
01-05 17:54:23.077  1014  1014 I IntentFirewall: Read new rules (A:0 B:0 S:0)
01-05 17:54:23.087  1014  1074 I ServiceThread: Enabled StrictMode logging for android.display looper.
01-05 17:54:23.087  1014  1014 I AES     : load Exception Log jni
01-05 17:54:23.096  1014  1014 D AppOps  : AppOpsService published
01-05 17:54:23.183  1014  1014 I ANRManager: prepareStackTraceFile: /data/anr/mtk_traces.txt
01-05 17:54:23.184  1014  1014 I ANRManager: prepareStackTraceFile: /data/anr/traces.txt
01-05 17:54:23.185  1014  1014 I ANRManager: prepareStackTraceFile: /data/anr/native1.txt
01-05 17:54:23.185  1014  1014 I ANRManager: prepareStackTraceFile: /data/anr/native2.txt
01-05 17:54:23.187  1014  1014 I SELinux : SELinux: Loaded file_contexts contexts from /file_contexts.bin.
01-05 17:54:23.189  1014  1014 I SystemServiceManager: Starting com.android.server.power.PowerManagerService
01-05 17:54:23.192  1014  1077 I ServiceThread: Enabled StrictMode logging for PowerManagerService looper.
01-05 17:54:23.196  1014  1014 W libsuspend: Error writing 'on' to /sys/power/state: Invalid argument
01-05 17:54:23.196  1014  1014 I libsuspend: Selected wakeup count
01-05 17:54:23.196  1014  1014 I libsuspend: Selected wakeup source debugger
01-05 17:54:23.202  1014  1014 I SystemServiceManager: Starting com.android.server.lights.LightsService
01-05 17:54:23.208  1014  1014 I SystemServiceManager: Starting com.android.server.display.DisplayManagerService
01-05 17:54:23.217  1014  1014 I SystemServiceManager: Starting phase 100
01-05 17:54:23.231   280   302 I SurfaceFlinger: EventThread Client Pid (1014) created
01-05 17:54:23.231   280   299 I SurfaceFlinger: EventThread Client Pid (1014) created
01-05 17:54:23.234  1014  1014 D DisplayManagerService: waitForDefaultDisplay: waiting, timeout=10000
01-05 17:54:23.242  1014  1074 I DisplayManagerService: Display device added: DisplayDeviceInfo{"内置屏幕": uniqueId="local:0", 1280 x 720, modeId 1, defaultModeId 1, supportedModes [{id=1, width=1280, height=720, fps=55.18}], colorTransformId 1, defaultColorTransformId 1, supportedColorTransforms [{id=1, colorTransform=0}], HdrCapabilities android.view.Display$HdrCapabilities@81a1ad2, density 160, 160.0 x 160.0 dpi, appVsyncOff -8000000, presDeadline 27122508, touch INTERNAL, rotation 0, type BUILT_IN, state UNKNOWN, FLAG_DEFAULT_DISPLAY, FLAG_ROTATES_WITH_CONTENT, FLAG_SECURE, FLAG_SUPPORTS_PROTECTED_BUFFERS}
01-05 17:54:23.242  1014  1074 D LocalDisplayAdapter: setDisplayState(id=0, state=ON)
01-05 17:54:23.243   280   280 D SurfaceFlinger: Set power mode=2, type=0 flinger=0x7cf084c200
01-05 17:54:23.243   280   280 D SurfaceFlinger: Screen type=0 is already mode=2
01-05 17:54:23.260  1014  1074 D LocalDisplayAdapter: setDisplayBrightness(id=0, brightness=102)
01-05 17:54:23.260  1014  1074 D lights  : write_int open fd=69
01-05 17:54:23.263  1014  1074 D DisplayManagerService: Delivering display event: displayId=0, event=1
01-05 17:54:23.263  1014  1014 I SystemServer: StartPackageManagerService
01-05 17:54:23.263  1014  1074 I DisplayManagerService: Display device changed state: "内置屏幕", ON
01-05 17:54:23.263  1014  1074 D DisplayManagerService: Delivering display event: displayId=0, event=2
01-05 17:54:23.270   482   482 E Netd    : cannot find interface dummy0
01-05 17:54:23.272   482   482 I PerfController: userdebug type is loaded
01-05 17:54:23.274   482  1088 D MDnsDS  : MDnsSdListener starting to monitor
01-05 17:54:23.274   482   482 D MDnsDS  : MDnsSdListener::Hander starting up
01-05 17:54:23.274   482  1088 D MDnsDS  : Going to poll with pollCount 1
01-05 17:54:23.274   482  1082 I PerfController: chip_platform Hardware	: MT8735A
01-05 17:54:23.274   482  1082 I ThroughputMonitor: ThroughputMonitor is running, thread id = 1082!
01-05 17:54:23.307  1014  1014 W SystemConfig: No directory /system/etc/sysconfig, skipping
01-05 17:54:23.315  1014  1014 E SystemConfig: ignore /system/etc/permissions/android.hardware.camera_no_flashlight.xml
01-05 17:54:23.320  1014  1014 E SystemConfig: ignore /system/etc/permissions/android.hardware.sensor.accelerometer.xml
01-05 17:54:23.320  1014  1014 E SystemConfig: ignore /system/etc/permissions/android.hardware.sensor.compass.xml
01-05 17:54:23.320  1014  1014 E SystemConfig: ignore /system/etc/permissions/android.hardware.sensor.gyroscope.xml
01-05 17:54:23.366  1014  1014 D SELinuxMMAC: Using policy file /system/etc/security/mac_permissions.xml
01-05 17:54:23.426  1014  1024 I art     : Enter while loop.
01-05 17:54:23.633  1014  1014 E art     : DexFile_getDexOptNeeded file '/system/framework/org.apache.http.legacy.jar' does not exist
01-05 17:54:23.633  1014  1014 W PackageManager: Library not found: /system/framework/org.apache.http.legacy.jar
01-05 17:54:23.650  1014  1014 E art     : DexFile_getDexOptNeeded file '/system/framework/org.apache.http.legacy.jar' does not exist
01-05 17:54:23.650  1014  1014 W PackageManager: Library not found: /system/framework/org.apache.http.legacy.jar
01-05 17:54:23.655  1014  1014 D PackageManager: No files in app dir /vendor/overlay
01-05 17:54:23.656  1014  1014 D PackageManager: No files in app dir /custom/framework
01-05 17:54:23.662  1014  1014 D PackageManager: scan package: /system/framework/arm , start at: 25493ms.
01-05 17:54:23.663  1014  1014 D PackageManager: Parsing: /system/framework/arm
01-05 17:54:23.665  1014  1014 W PackageManager: Failed to parse /system/framework/arm: Missing base APK in /system/framework/arm
01-05 17:54:23.665  1014  1014 D PackageManager: scan package: /system/framework/arm , end at: 25496ms. elapsed time = 3ms.
01-05 17:54:23.666  1014  1014 D PackageManager: scan package: /system/framework/arm64 , start at: 25497ms.
01-05 17:54:23.666  1014  1014 D PackageManager: Parsing: /system/framework/arm64
01-05 17:54:23.666  1014  1014 W PackageManager: Failed to parse /system/framework/arm64: Missing base APK in /system/framework/arm64
01-05 17:54:23.666  1014  1014 D PackageManager: scan package: /system/framework/arm64 , end at: 25497ms. elapsed time = 0ms.
01-05 17:54:23.667  1014  1014 D PackageManager: scan package: /system/framework/framework-res.apk , start at: 25498ms.
01-05 17:54:23.667  1014  1014 D PackageManager: Parsing: /system/framework/framework-res.apk
01-05 17:54:23.709  1014  1014 D PackageManager: scan package: /system/framework/framework-res.apk , end at: 25540ms. elapsed time = 42ms.
01-05 17:54:23.709  1014  1014 D PackageManager: scan package: /system/framework/oat , start at: 25540ms.
01-05 17:54:23.709  1014  1014 D PackageManager: Parsing: /system/framework/oat
01-05 17:54:23.710  1014  1024 I art     : Enter while loop.
01-05 17:54:23.712  1014  1014 W PackageManager: Failed to parse /system/framework/oat: Missing base APK in /system/framework/oat
01-05 17:54:23.712  1014  1014 D PackageManager: scan package: /system/framework/oat , end at: 25543ms. elapsed time = 3ms.
01-05 17:54:23.714  1014  1014 D PackageManager: scan package: /vendor/framework/mediatek-res , start at: 25545ms.
01-05 17:54:23.714  1014  1014 D PackageManager: Parsing: /vendor/framework/mediatek-res
01-05 17:54:23.726  1014  1014 W PackageManager: Permission android.permission.GLOBAL_SEARCH from package com.mediatek in an unknown group android.permission-group.SYSTEM_TOOLS
01-05 17:54:23.726  1014  1014 W PackageManager: Permission android.permission.GLOBAL_SEARCH_CONTROL from package com.mediatek in an unknown group android.permission-group.SYSTEM_TOOLS
01-05 17:54:23.726  1014  1014 W PackageManager: Permission android.permission.SET_WALLPAPER_COMPONENT from package com.mediatek in an unknown group android.permission-group.SYSTEM_TOOLS
01-05 17:54:23.726  1014  1014 W PackageManager: Permission com.mediatek.permission.WAKE_DEVICE_SENSORHUB from package com.mediatek in an unknown group android.permission-group.AFFECTS_BATTERY
01-05 17:54:23.727  1014  1014 D PackageManager: scan package: /vendor/framework/mediatek-res , end at: 25557ms. elapsed time = 12ms.
01-05 17:54:23.727  1014  1014 D PackageManager: scan package: /vendor/framework/oat , start at: 25558ms.
01-05 17:54:23.727  1014  1014 D PackageManager: Parsing: /vendor/framework/oat
01-05 17:54:23.728  1014  1014 W PackageManager: Failed to parse /vendor/framework/oat: Missing base APK in /vendor/framework/oat
01-05 17:54:23.728  1014  1014 D PackageManager: scan package: /vendor/framework/oat , end at: 25559ms. elapsed time = 1ms.
01-05 17:54:23.730  1014  1014 D PackageManager: scan package: /system/priv-app/BackupRestoreConfirmation , start at: 25561ms.
01-05 17:54:23.730  1014  1014 D PackageManager: Parsing: /system/priv-app/BackupRestoreConfirmation
01-05 17:54:23.738  1014  1014 D PackageManager: scan package: /system/priv-app/BackupRestoreConfirmation , end at: 25569ms. elapsed time = 8ms.
01-05 17:54:23.738  1014  1014 D PackageManager: scan package: /system/priv-app/BlockedNumberProvider , start at: 25569ms.
01-05 17:54:23.738  1014  1014 D PackageManager: Parsing: /system/priv-app/BlockedNumberProvider
01-05 17:54:23.747  1014  1014 D PackageManager: scan package: /system/priv-app/BlockedNumberProvider , end at: 25578ms. elapsed time = 9ms.
01-05 17:54:23.747  1014  1014 D PackageManager: scan package: /system/priv-app/CalendarProvider , start at: 25578ms.
01-05 17:54:23.747  1014  1014 D PackageManager: Parsing: /system/priv-app/CalendarProvider
01-05 17:54:23.758  1014  1014 D PackageManager: scan package: /system/priv-app/CalendarProvider , end at: 25589ms. elapsed time = 11ms.
01-05 17:54:23.758  1014  1014 D PackageManager: scan package: /system/priv-app/CallLogBackup , start at: 25589ms.
01-05 17:54:23.758  1014  1014 D PackageManager: Parsing: /system/priv-app/CallLogBackup
01-05 17:54:23.765  1014  1014 D PackageManager: scan package: /system/priv-app/CallLogBackup , end at: 25596ms. elapsed time = 7ms.
01-05 17:54:23.765  1014  1014 D PackageManager: scan package: /system/priv-app/CarrierConfig , start at: 25596ms.
01-05 17:54:23.765  1014  1014 D PackageManager: Parsing: /system/priv-app/CarrierConfig
01-05 17:54:23.773  1014  1014 D PackageManager: scan package: /system/priv-app/CarrierConfig , end at: 25604ms. elapsed time = 8ms.
01-05 17:54:23.773  1014  1014 D PackageManager: scan package: /system/priv-app/ContactsProvider , start at: 25604ms.
01-05 17:54:23.773  1014  1014 D PackageManager: Parsing: /system/priv-app/ContactsProvider
01-05 17:54:23.784  1014  1014 D PackageManager: scan package: /system/priv-app/ContactsProvider , end at: 25615ms. elapsed time = 11ms.
01-05 17:54:23.784  1014  1014 D PackageManager: scan package: /system/priv-app/CtsShimPrivPrebuilt , start at: 25615ms.
01-05 17:54:23.784  1014  1014 D PackageManager: Parsing: /system/priv-app/CtsShimPrivPrebuilt
01-05 17:54:23.792  1014  1014 D PackageManager: scan package: /system/priv-app/CtsShimPrivPrebuilt , end at: 25623ms. elapsed time = 8ms.
01-05 17:54:23.792  1014  1014 D PackageManager: scan package: /system/priv-app/DefaultContainerService , start at: 25623ms.
01-05 17:54:23.792  1014  1014 D PackageManager: Parsing: /system/priv-app/DefaultContainerService
01-05 17:54:23.800  1014  1014 D PackageManager: scan package: /system/priv-app/DefaultContainerService , end at: 25631ms. elapsed time = 8ms.
01-05 17:54:23.800  1014  1014 D PackageManager: scan package: /system/priv-app/DownloadProvider , start at: 25631ms.
01-05 17:54:23.800  1014  1014 D PackageManager: Parsing: /system/priv-app/DownloadProvider
01-05 17:54:23.814  1014  1014 W PackageManager: Permission android.permission.DOWNLOAD_WITHOUT_NOTIFICATION from package com.android.providers.downloads in an unknown group android.permission-group.NETWORK
01-05 17:54:23.814  1014  1014 D PackageManager: scan package: /system/priv-app/DownloadProvider , end at: 25645ms. elapsed time = 14ms.
01-05 17:54:23.814  1014  1014 D PackageManager: scan package: /system/priv-app/EmergencyInfo , start at: 25645ms.
01-05 17:54:23.814  1014  1014 D PackageManager: Parsing: /system/priv-app/EmergencyInfo
01-05 17:54:23.836  1014  1014 D PackageManager: scan package: /system/priv-app/EmergencyInfo , end at: 25667ms. elapsed time = 22ms.
01-05 17:54:23.836  1014  1014 D PackageManager: scan package: /system/priv-app/ExtServices , start at: 25667ms.
01-05 17:54:23.836  1014  1014 D PackageManager: Parsing: /system/priv-app/ExtServices
01-05 17:54:23.845  1014  1014 D PackageManager: scan package: /system/priv-app/ExtServices , end at: 25676ms. elapsed time = 9ms.
01-05 17:54:23.845  1014  1014 D PackageManager: scan package: /system/priv-app/ExternalStorageProvider , start at: 25676ms.
01-05 17:54:23.845  1014  1014 D PackageManager: Parsing: /system/priv-app/ExternalStorageProvider
01-05 17:54:23.854  1014  1014 D PackageManager: scan package: /system/priv-app/ExternalStorageProvider , end at: 25684ms. elapsed time = 8ms.
01-05 17:54:23.854  1014  1014 D PackageManager: scan package: /system/priv-app/FactoryMode , start at: 25685ms.
01-05 17:54:23.854  1014  1014 D PackageManager: Parsing: /system/priv-app/FactoryMode
01-05 17:54:23.860   280   280 I DisplayDevice: [Built-in Screen (type:0)] fps:11.959991,dur:1086.96,max:133.94,min:29.05
01-05 17:54:23.864  1014  1014 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.CALL_PHONE in package: com.mediatek.factorymode at: Binary XML file line #13
01-05 17:54:23.864  1014  1014 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.MODIFY_AUDIO_SETTINGS in package: com.mediatek.factorymode at: Binary XML file line #37
01-05 17:54:23.869  1014  1014 D PackageManager: scan package: /system/priv-app/FactoryMode , end at: 25700ms. elapsed time = 15ms.
01-05 17:54:23.869  1014  1014 D PackageManager: scan package: /system/priv-app/FusedLocation , start at: 25700ms.
01-05 17:54:23.869  1014  1014 D PackageManager: Parsing: /system/priv-app/FusedLocation
01-05 17:54:23.877  1014  1014 D PackageManager: scan package: /system/priv-app/FusedLocation , end at: 25708ms. elapsed time = 8ms.
01-05 17:54:23.877  1014  1014 D PackageManager: scan package: /system/priv-app/GsensorCalibration , start at: 25708ms.
01-05 17:54:23.877  1014  1014 D PackageManager: Parsing: /system/priv-app/GsensorCalibration
01-05 17:54:23.885  1014  1014 D PackageManager: scan package: /system/priv-app/GsensorCalibration , end at: 25716ms. elapsed time = 8ms.
01-05 17:54:23.885  1014  1014 D PackageManager: scan package: /system/priv-app/InputDevices , start at: 25716ms.
01-05 17:54:23.885  1014  1014 D PackageManager: Parsing: /system/priv-app/InputDevices
01-05 17:54:23.896  1014  1014 D PackageManager: scan package: /system/priv-app/InputDevices , end at: 25727ms. elapsed time = 11ms.
01-05 17:54:23.896  1014  1014 D PackageManager: scan package: /system/priv-app/Launcher3 , start at: 25727ms.
01-05 17:54:23.896  1014  1014 D PackageManager: Parsing: /system/priv-app/Launcher3
01-05 17:54:23.912  1014  1014 W PackageParser: No actions in intent filter at /system/priv-app/Launcher3/Launcher3.apk Binary XML file line #225
01-05 17:54:23.914  1014  1014 W PackageManager: Permission com.android.launcher.permission.INSTALL_SHORTCUT from package com.android.launcher3 in an unknown group android.permission-group.SYSTEM_TOOLS
